ProductID,ProductName,CountryCodeID,CountryName,Unit,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,ColourCode
133262,Bank Nonperforming Loans to Total Gross Loans,248,Georgia,%,,,,,,,,,,,,,,,,,,,,,,,,,11.6,7.9,2.4,2.0,1.2,0.8,0.8,4.1,6.3,5.9,4.5,3.7,3.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,212,Germany,%,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.6,5.0,5.2,4.9,4.0,3.4,2.6,2.9,3.3,3.2,3.0,2.9,3.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,249,Ghana,%,,,,,,,,,,,,,,,,,,,,,,,,11.9,19.6,22.7,18.3,16.2,13.0,7.8,6.4,7.7,16.2,17.6,14.1,13.2,12.0,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,250,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,254,Greece,%,,,,,,,,,,,,,,,,,,,,,,,,12.3,5.6,5.5,7.0,7.0,6.3,5.4,4.5,4.7,7.0,9.1,14.4,23.3,31.3,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,247,Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,253,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,251,Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,255,Guatemala,%,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.5,5.8,4.9,5.4,2.1,2.2,2.7,2.1,1.6,1.3,1.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,256,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,357,Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,257,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,260,Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,258,Honduras,%,,,,,,,,,,,,,,,,,,,,,,,,10.6,11.4,11.3,11.0,9.5,6.7,4.0,3.1,4.3,4.7,3.7,2.9,3.3,3.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGxxxxGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,259,"Hong Kong, China",%,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.5,5.0,3.9,2.3,1.4,1.1,0.8,1.2,1.6,0.8,0.7,0.6,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,261,Hungary,%,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.7,2.9,2.6,3.1,2.8,2.6,2.3,3.0,6.7,9.8,13.4,15.8,17.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,262,Iceland,%,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.0,2.6,2.1,0.9,1.1,0.8,1.4,1.8,14.1,18.3,11.6,6.4,5.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGCCGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,265,India,%,,,,,,,,,,,,,,,,,,,,,,,,12.8,11.4,10.4,8.8,7.2,5.2,3.5,2.7,2.4,2.2,2.4,2.7,3.4,3.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,263,Indonesia,%,,,,,,,,,,,,,,,,,,,,,,,,34.4,31.9,24.0,6.8,4.5,7.3,5.9,4.0,3.2,3.3,2.5,2.1,1.8,1.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,271,Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,270,Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,264,Ireland,%,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.9,0.8,0.5,0.5,0.6,1.9,9.8,12.5,16.1,24.6,24.6,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,272,Israel,%,,,,,,,,,,,,,,,,,,,,,,,,6.9,8.2,2.4,2.6,2.5,2.3,2.0,1.5,1.5,1.4,3.1,2.5,2.8,2.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,273,Italy,%,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.7,6.5,6.7,6.6,7.0,6.6,5.8,6.3,9.4,10.0,11.7,13.7,15.1,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,274,Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,276,Japan,%,,,,,,,,,,,,,,,,,,,,,,,,5.3,8.4,7.4,5.2,2.9,1.8,1.8,1.5,1.4,2.5,2.5,2.4,2.4,2.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,275,Jordan,%,,,,,,,,,,,,,,,,,,,,,,,,18.4,19.3,17.1,15.5,10.3,6.6,4.3,4.1,4.2,6.7,8.2,8.5,7.7,7.4,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,279,Kazakhstan,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,18.9,20.9,20.7,19.4,19.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,283,Kenya,%,,,,,,,,,,,,,,,,,,,,,,,,33.3,13.1,18.1,34.9,29.3,25.6,20.8,10.2,8.8,8.1,6.8,4.7,4.4,4.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGCGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,278,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,468,Kosovo,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.7,7.4,8.5,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,282,Kuwait,%,,,,,,,,,,,,,,,,,,,,,,,,19.2,10.3,7.8,6.1,5.3,4.1,4.6,3.8,6.8,11.5,8.9,7.3,5.2,4.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,284,Kyrgyzstan,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.3,8.2,15.8,10.2,7.2,5.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,166,Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,285,Latvia,%,,,,,,,,,,,,,,,,,,,,,,,,4.6,2.8,2.0,1.4,1.1,0.7,0.5,0.8,2.1,14.3,15.9,14.1,8.7,6.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,286,Lebanon,%,,,,,,,,,,,,,,,,,,,,,,,,7.8,10.0,12.4,15.5,17.7,16.4,13.5,10.1,7.5,6.0,4.3,3.8,3.8,4.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGCGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,293,Lesotho,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.4,1.8,1.8,3.5,2.2,2.6,4.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,288,Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,297,Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,289,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,295,Lithuania,%,,,,,,,,,,,,,,,,,,,,,,,,11.3,6.7,5.3,2.4,2.2,0.6,1.0,1.0,6.1,24.0,23.3,18.8,14.8,12.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,296,Luxembourg,%,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4,0.4,0.5,0.3,0.2,0.1,0.4,0.6,0.7,0.2,0.4,0.1,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,310,Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,300,Macedonia,%,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,22.4,17.0,15.0,11.2,7.5,6.7,8.9,9.0,9.5,10.1,10.9,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,246,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,312,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,314,Malaysia,%,,,,,,,,,,,,,,,,,,,,,,,,15.4,17.8,15.9,13.9,11.7,9.4,8.5,6.5,4.8,3.6,3.4,2.7,2.0,1.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,298,Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,301,Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,309,Malta,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.1,5.9,5.5,6.2,7.4,7.3,8.2,9.2,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,306,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,303,Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,369,Mauritius,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.5,2.0,3.3,2.8,2.8,3.6,4.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,313,Mexico,%,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.1,3.7,3.2,2.5,1.5,1.8,2.3,3.0,2.8,2.0,2.1,2.4,3.2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,311,Moldova,%,,,,,,,,,,,,,,,,,,,,,,,,20.6,10.4,7.6,6.4,6.9,5.3,4.4,3.7,5.2,16.4,13.3,10.7,14.5,12.4,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,304,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,302,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,469,Montenegro,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,16.3,30.0,7.2,13.5,21.0,15.5,17.6,17.4,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,305,Morocco,%,,,,,,,,,,,,,,,,,,,,,,,,17.5,16.8,17.2,18.7,19.4,15.7,10.9,7.9,6.0,5.5,4.8,4.8,5.0,5.4,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,396,Mozambique,%,,,,,,,,,,,,,,,,,,,,,,,,17.8,23.4,20.8,14.4,6.4,3.5,3.1,2.6,1.9,1.8,1.9,2.6,3.2,3.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,307,Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,316,Namibia,%,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.5,3.9,2.2,2.0,2.6,2.8,3.1,3.4,2.0,1.5,1.3,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,325,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,323,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,320,Netherlands,%,,,,,,,,,,,,,,,,,,,,,,,,1.8,2.3,2.4,2.0,1.5,1.2,1.4,1.6,1.7,3.2,2.8,2.7,3.1,3.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGCCGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,326,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,327,New Zealand,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.9,1.7,2.1,1.7,1.4,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,317,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,321,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
